DateTime,Entries,UniqueIPs
1469153384,117,117
1469157032,114,114
1469160556,113,113
1469164104,112,112
1469167761,114,114
1469171299,113,113
1469174952,116,116
1469178526,119,119
1469182184,121,121
1469185703,119,119
1469189335,116,116
1469192937,117,117
1469196527,115,115
1469200153,115,115
1469203732,117,117
1469207358,118,118
1469210930,116,116
1469214526,118,118
1469218115,120,120
1469225398,118,118
1469228981,117,117
1469232560,119,119
1469236130,118,118
1469239885,117,117
1469243317,117,117
1469246973,119,119
1469250568,116,116
1469254123,118,118
1469257745,119,119
1469261309,119,119
1469264906,120,120
1469268530,121,121
1469272109,122,122
1469275817,123,123
1469282885,122,122
1469286537,121,121
1469290173,120,120
1469293726,116,116
1469297285,118,118
1469300910,119,119
1469304538,118,118
1469308114,118,118
1469311806,117,117
1469315330,116,116
1469319027,117,117
1469322526,118,118
1469326105,119,119
1469329724,117,117
1469333295,119,119
1469337015,121,121
1469340505,119,119
1469344126,117,117
1469347701,119,119
1469351309,119,119
1469354981,121,121
1469362120,119,119
1469365749,120,120
1469369307,118,118
1469372935,114,114
1469376531,113,113
1469380115,116,116
1469383743,117,117
1469387327,119,119
1469390960,117,117
1469394549,115,115
1469398221,113,113
1469401744,114,114
1469405339,117,117
1469408920,119,119
1469412627,121,121
1469416129,120,120
1469419730,120,120
1469423446,120,120
1469426957,115,115
1469430508,114,114
1469434131,117,117
1469437755,119,119
1469441346,121,121
1469444921,119,119
1469448515,120,120
1469452121,119,119
1469455707,121,121
1469459319,122,122
1469462926,120,120
1469466569,116,116
1469470101,117,117
1469473708,121,121
1469484615,121,121
1469488108,119,119
1469491737,119,119
1469495347,117,117
1469499045,120,120
1469502515,122,122
1469506188,120,120
1469509741,119,119
1469513338,115,115
1469516926,114,114
1469520583,112,112
1469524103,115,115
1469527769,118,118
1469531316,120,120
1469538496,120,120
1469542102,120,120
1469545713,121,121
1469549341,120,120
1469552923,118,118
1469556563,117,117
1469560110,118,118
1469563777,116,116
1469567284,116,116
1469570948,118,118
1469574523,117,117
1469578137,120,120
1469581764,116,116
1469585404,121,121
1469588911,121,121
1469592574,120,120
1469599715,120,120
1469603285,121,121
