DateTime,Entries,UniqueIPs
1448042876,1,1
1448067897,0,0
1448175970,1,1
1448190279,0,0
1448230079,1,1
1448244278,0,0
1448280353,1,1
1448294775,0,0
1448309210,1,1
1448323592,0,0
1449155575,1,1
1449169708,0,0
1453057474,0,0
1453061165,0,0
1453064681,0,0
1453068360,0,0
1453071886,0,0
1453075605,0,0
1453079121,0,0
1453082704,0,0
1453086448,0,0
1453089882,0,0
1453093526,0,0
1453097086,0,0
1453100771,0,0
1453104368,0,0
1453107903,0,0
1453111450,0,0
1453115173,0,0
1453118676,0,0
1453122307,0,0
1453125847,0,0
1453129507,0,0
1453133070,0,0
1453136764,0,0
1453140307,0,0
1453143965,0,0
1453147479,0,0
1453151074,0,0
1453154683,0,0
1453158449,0,0
1453161975,0,0
1453165487,0,0
1453169108,0,0
1453172902,0,0
1453176288,0,0
1453179922,0,0
1453183478,0,0
1453187082,0,0
1453190664,0,0
1453194290,0,0
1453197972,0,0
1453201473,0,0
1453205115,0,0
1453208671,0,0
1453212378,0,0
1453215871,0,0
1453219570,0,0
1453223090,0,0
1453226676,0,0
1453230334,0,0
1453233965,0,0
1453237524,0,0
1453241109,0,0
1453244740,0,0
1453248319,0,0
1453251987,0,0
1453255514,0,0
1453259256,0,0
1453262790,0,0
1453266278,0,0
1453269971,0,0
1453273495,0,0
1453277091,0,0
1453280708,0,0
1453284275,0,0
1453287903,0,0
1453291509,0,0
1453295123,0,0
1453298785,0,0
1453302276,0,0
1453305916,0,0
1453309461,0,0
1453313050,0,0
1453316767,0,0
1453320288,0,0
1453323995,0,0
1453327486,0,0
1453331151,0,0
1453334781,0,0
1453338336,0,0
1453341981,0,0
1453345550,0,0
1453349088,0,0
1453352776,0,0
1453356267,0,0
1453359884,0,0
1453363532,0,0
1453367098,0,0
1453370717,0,0
1453374295,0,0
1453377983,0,0
1453381482,0,0
1453385175,0,0
1453388684,0,0
1453392371,0,0
1453395934,0,0
1453399467,0,0
1453403111,0,0
1453406765,0,0
1453410256,0,0
1453413874,0,0
1453417532,0,0
1453421190,0,0
1453424693,0,0
1453428401,0,0
1453431923,0,0
1453435584,0,0
1453439107,0,0
1453442658,0,0
1453446268,0,0
1453449870,0,0
1453453492,0,0
1453457135,0,0
1453460719,0,0
1453464391,0,0
1453467934,0,0
1453471506,0,0
1453475066,0,0
1453478723,0,0
1453482284,0,0
1453485881,0,0
1453489582,0,0
1453493182,0,0
1453496693,0,0
1453500370,0,0
1453503914,0,0
1453507603,0,0
1453511115,0,0
1453514713,0,0
1453518390,0,0
1453521921,0,0
1453525480,0,0
1453529109,0,0
1453532765,0,0
1453536361,0,0
1453539874,0,0
1453543526,0,0
1453547094,0,0
1453550669,0,0
1453554290,0,0
1453557976,0,0
1453561482,0,0
1453565114,0,0
1453568774,0,0
1453572281,0,0
1453575907,0,0
1453579486,0,0
1453583165,0,0
1453586673,0,0
1453590376,0,0
1453593873,0,0
1453597518,0,0
1453601061,0,0
1453604913,0,0
1453608354,0,0
1453611988,0,0
1453615475,0,0
1453619111,0,0
1453622691,0,0
1453626325,0,0
1453629868,0,0
1453633576,0,0
1453637132,0,0
1453640762,0,0
1453644271,0,0
1453647957,0,0
1453651554,0,0
1453655089,0,0
1453658660,0,0
1453662269,0,0
1453665923,0,0
1453669524,0,0
1453673059,0,0
1453676716,0,0
1453680384,0,0
1453683906,0,0
1453687464,0,0
1453691194,0,0
1453694738,0,0
1453698257,0,0
1453701903,0,0
1453705494,0,0
1453709074,0,0
1453712682,0,0
1453716262,0,0
1453719912,0,0
1453723459,0,0
1453727071,0,0
1453730657,0,0
1453734246,0,0
1453737884,0,0
1453741465,0,0
1453745103,0,0
1455631590,1,1
1456002295,0,0
1456005979,1,1
1457928465,2,2
1457978793,1,1
1457989577,2,2
1458004026,1,1
1458065188,2,2
1458079582,1,1
1458083211,2,2
1458104849,1,1
1458115635,2,2
1458129982,1,1
1458133578,2,2
1458148009,1,1
1458176780,2,2
1458191202,1,1
1458198405,2,2
1458219994,1,1
1458259715,2,2
1458295604,1,1
1459094679,0,0
1464228512,1,1
1464249905,0,0
1464278876,1,1
1464314685,0,0
1464318429,1,1
1464339925,0,0
1464350857,1,1
1464365085,0,0
1464372439,1,1
1464447942,0,0
1464473274,1,1
1464527089,0,0
1464534561,1,1
1464570294,0,0
1464607802,1,1
1464635055,0,0
1464638878,1,1
1464671074,0,0
1464678418,1,1
1464692691,0,0
1464700052,1,1
1464717898,0,0
1464721667,1,1
1464735874,0,0
1464779219,1,1
1464807912,0,0
1464815235,1,1
1464829497,0,0
1464872817,1,1
1464901489,0,0
1464962815,1,1
1464977067,0,0
1465002467,1,1
1465016679,0,0
1465020419,1,1
1465038292,0,0
1465045620,1,1
1465074316,0,0
1465085154,1,1
1465099480,0,0
1465153613,1,1
1465167917,0,0
1465186056,1,1
1465200278,0,0
1465204020,1,1
1465218259,0,0
1465225612,1,1
1465239888,0,0
1465254470,1,1
1465272248,0,0
1465276010,1,1
1465290254,0,0
1465297636,1,1
1465311894,0,0
1465326437,1,1
1465340827,0,0
1465358882,1,1
1465376673,0,0
1465434438,1,1
1465448688,0,0
1465456076,1,1
1465470273,0,0
1465492042,1,1
1465506280,0,0
1465531652,1,1
1465545911,0,0
1465556837,1,1
1465571086,0,0
1465578419,1,1
1465610864,0,0
1465621662,1,1
1465635911,0,0
1465733202,1,1
1465747489,0,0
1465762062,1,1
1465783616,0,0
1465812443,1,1
1465826683,0,0
1465880852,1,1
1465909474,0,0
1465967281,1,1
1465981589,0,0
1466006811,1,1
1466021135,0,0
1466071650,1,1
1466085875,0,0
1466118495,1,1
1466132717,0,0
1466168818,1,1
1466183074,0,0
1466237235,1,1
1466251469,0,0
1466287633,1,1
1466309147,0,0
1466323615,1,1
1466337866,0,0
1466366841,1,1
1466384666,0,0
1466406461,1,1
1466420690,0,0
1466424459,1,1
1466438692,0,0
1466464031,1,1
1466496272,0,0
1466536021,1,1
1466564672,0,0
1466611637,1,1
1466625893,0,0
1466676412,1,1
1466690669,0,0
1466716011,1,1
