DateTime,AddedIPs,RemovedIPs
1470672077,54,11
1470673017,43,6
1470673973,67,3
1470674899,38,0
1470675865,52,10
1470676824,111,0
1470677795,108,11
1470678798,56,8
1470679708,88,0
1470680650,70,10
1470681655,67,18
1470683365,129,14
1470684523,76,9
1470685465,127,3
1470686461,89,5
1470687390,79,3
1470688347,66,0
1470689346,49,9
1470690256,34,0
1470691223,83,3
1470692182,9,6
1470694382,94,4
1470700365,120,25
1470701796,27,9
1470703459,130,1
1470704452,2,9
1470705396,18,13
1470706365,3,2
1470707321,0,5
1470708275,3,3
1470709242,1,2
1470711420,36,41
1470712406,39,28
1470713323,72,0
1470714295,33,7
1470715267,3,0
1470716191,10,8
1470717149,3,15
1470718120,57,14
1470719073,7,3
1470720037,12,15
1470720995,13,24
1470721966,13,7
1470722922,9,13
1470723854,10,18
1470724829,18,8
1470725793,14,9
1470726758,10,4
1470727711,4,4
1470728670,12,6
1470729651,54,50
1470730583,38,3
1470731559,49,34
1470732501,21,30
1470733709,89,3
1470734651,66,2
1470735616,150,4
1470736582,270,1
1470737549,90,4
1470738495,40,12
1470739459,11,1
1470740702,13,11
1470741643,140,6
1470742597,1,1
1470743566,4,6
1470744517,1,3
1470745460,1,2
1470746419,122,4
1470747387,25,4
1470748356,25,3
1470749312,6,3
1470750262,12,1
1470751249,13,5
1470752195,14,6
1470753145,10,1
1470754119,14,1
1470755071,11,4
1470756046,17,8
1470757013,18,4
1470757953,22,1
1470758921,21,3
1470759879,15,2
1470760843,13,2
1470761784,24,4
1470762765,34,4
1470763715,15,8
1470764664,32,3
1470765666,22,8
1470766583,25,10
1470767562,33,5
1470768521,26,5
1470769465,26,2
1470770426,18,4
1470771406,24,5
1470772356,22,4
1470773300,19,3
1470774266,13,3
1470775225,37,4
1470776178,16,0
1470777160,27,12
1470778140,17,2
1470779074,13,5
1470780054,7,2
1470781010,16,8
1470781986,22,5
1470782936,20,8
1470783862,19,4
1470784848,23,4
1470785796,13,8
1470786767,11,3
1470787700,13,0
1470788661,9,4
1470789632,180,11
1470790596,20,7
1470791556,27,6
1470792508,18,8
1470793467,20,6
1470794477,15,3
1470795398,8,9
1470796345,11,0
1470797313,8,11
1470798272,6,0
1470799222,168,5
1470800201,16,7
1470801160,5,5
1470802120,7,2
