DateTime,AddedIPs,RemovedIPs
1470677575,15,12
1470677795,70,31
1470678506,12,40
1470678798,34,15
1470679472,6,18
1470679708,46,22
1470680444,33,19
1470680650,42,27
1470681375,2,17
1470681655,48,25
1470682346,13,9
1470683365,93,32
1470684043,19,45
1470684523,51,15
1470685008,12,12
1470685465,93,20
1470685955,26,33
1470686461,64,21
1470686921,11,6
1470687390,59,14
1470687851,27,25
1470688347,43,11
1470688819,8,33
1470689346,37,13
1470689793,8,10
1470690256,26,2
1470690744,0,17
1470691223,60,14
1470691706,30,18
1470692182,5,9
1470694382,68,79
1470700365,60,141
1470701796,27,45
1470703459,64,65
1470704452,2,45
1470705396,5,30
1470706365,2,15
1470707321,3,33
1470708275,6,9
1470709242,6,19
1470711420,34,112
1470712406,23,58
1470713323,66,30
1470714295,29,30
1470715267,3,2
1470716191,27,31
1470717149,5,38
1470718120,70,54
1470719073,11,24
1470720037,51,32
1470720995,41,51
1470721966,35,30
1470722922,27,34
1470723854,45,42
1470724829,89,24
1470725793,168,39
1470726758,86,12
1470727711,49,28
1470728670,50,33
1470729651,77,90
1470730583,49,25
1470731559,64,55
1470732501,24,69
1470733709,89,33
1470734651,73,46
1470735616,125,67
1470736582,185,23
1470737549,80,49
1470738495,47,44
1470739459,21,19
1470740702,29,50
1470741643,96,59
1470742597,16,21
1470743566,20,21
1470744517,19,15
1470745460,12,15
1470746419,88,41
1470747387,55,20
1470748356,87,22
1470749312,48,37
1470750262,53,25
1470751249,71,25
1470752195,46,47
1470753145,62,15
1470754119,53,28
1470755071,34,25
1470756046,62,42
1470757013,59,36
1470757953,37,24
1470758921,70,25
1470759879,51,19
1470760843,44,31
1470761784,45,27
1470762765,55,33
1470763715,38,36
1470764664,57,27
1470765666,54,21
1470766583,33,48
1470767562,78,22
1470768521,46,40
1470769465,41,21
1470770426,49,29
1470771406,46,31
1470772356,50,41
1470773300,53,37
1470774266,34,25
1470775225,77,23
1470776178,29,1
1470777160,54,62
1470778140,54,19
1470779074,46,23
1470780054,14,11
1470781010,53,53
1470781986,50,38
1470782936,45,27
1470783862,38,24
1470784848,41,29
1470785796,30,35
1470786767,36,21
1470787700,29,7
1470788661,23,10
1470789632,122,76
1470790596,34,19
1470791556,42,9
1470792508,33,68
1470793467,26,35
1470794477,48,10
1470795398,16,48
1470796345,40,1
1470797313,16,30
1470798272,25,1
1470799222,117,54
1470800201,29,78
1470801160,34,18
1470802120,39,15
1470803058,27,0
1470804026,29,37
1470804987,21,31
1470805955,29,12
1470806925,32,34
1470807860,25,39
1470808872,155,62
1470809796,26,29
1470810753,21,30
1470811702,152,59
1470812682,36,18
1470813636,40,16
1470814582,37,28
1470815561,38,18
1470816515,141,64
1470817468,27,24
1470818430,33,16
1470819397,20,14
1470820366,29,16
